"","Branch.Name","Library.Type","Address","Website","Phone.Number","latitude","longitude","Charge","type2","type3","Label"
"353","Union West Regional Library","Library","123 Unionville-Indian Trail Rd Indian Trail, NC 28079","https://www.uclnc.org/home-library","(704) 821-7475",35.07812098,-80.6661,"Free",NA,"Library","<B>Union West Regional Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>123 Unionville-Indian Trail Rd Indian Trail, NC 28079<br><a href=""https://www.uclnc.org/home-library"" target=""_blank"">Website</a><br>"
"354","Lois Morgan Edwards Memorial Library","Library","414 Hasty St Marshville, NC 28103","https://www.uclnc.org/home-library","(704) 624-2828",34.99049405,-80.3641,"Free",NA,"Library","<B>Lois Morgan Edwards Memorial Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>414 Hasty St Marshville, NC 28103<br><a href=""https://www.uclnc.org/home-library"" target=""_blank"">Website</a><br>"
"355","Union County Public Library (Main)","Library","316 E Windsor St Monroe, NC 28112","https://www.uclnc.org/home-library","(704) 283-8184",34.98134259,-80.5472,"Free",NA,"Library","<B>Union County Public Library (Main)</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>316 E Windsor St Monroe, NC 28112<br><a href=""https://www.uclnc.org/home-library"" target=""_blank"">Website</a><br>"
"356","Waxhaw Library","Library","509 S Providence St Waxhaw, NC 28173","https://www.uclnc.org/home-library","(704) 843-3131",34.92224312,-80.7413,"Free",NA,"Library","<B>Waxhaw Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>509 S Providence St Waxhaw, NC 28173<br><a href=""https://www.uclnc.org/home-library"" target=""_blank"">Website</a><br>"
"357","Athens Drive High School Library","Library","1420 Athens Dr Raleigh, NC 27606","https://www.wakegov.com/libraries/pages/default.aspx","(919) 233-4000",35.77013246,-78.7113,"Free",NA,"Library","<B>Athens Drive High School Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>1420 Athens Dr Raleigh, NC 27606<br><a href=""https://www.wakegov.com/libraries/pages/default.aspx"" target=""_blank"">Website</a><br>"
"358","Cameron Village Regional Library","Library","1930 Clark Ave Raleigh, NC 27605","https://www.wakegov.com/libraries/pages/default.aspx","(919) 856-6710",35.7896636,-78.658,"Free",NA,"Library","<B>Cameron Village Regional Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>1930 Clark Ave Raleigh, NC 27605<br><a href=""https://www.wakegov.com/libraries/pages/default.aspx"" target=""_blank"">Website</a><br>"
"359","Cary Regional Library","Library","315 Kildaire Farm Rd Cary, NC 27511","https://www.wakegov.com/libraries/pages/default.aspx","(919) 460-3350",35.78291748,-78.7804,"Free",NA,"Library","<B>Cary Regional Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>315 Kildaire Farm Rd Cary, NC 27511<br><a href=""https://www.wakegov.com/libraries/pages/default.aspx"" target=""_blank"">Website</a><br>"
"360","East Regional Library","Library","946 Steeple Square Ct Knightdale, NC 27545","https://www.wakegov.com/libraries/pages/default.aspx","(919) 217-5300",35.80252961,-78.4874,"Free",NA,"Library","<B>East Regional Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>946 Steeple Square Ct Knightdale, NC 27545<br><a href=""https://www.wakegov.com/libraries/pages/default.aspx"" target=""_blank"">Website</a><br>"
"361","Duraleigh Road Community Library","Library","5800 Duraleigh Rd Raleigh, NC 27612","https://www.wakegov.com/libraries/pages/default.aspx","(919) 881-1344",35.85672075,-78.7123,"Free",NA,"Library","<B>Duraleigh Road Community Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>5800 Duraleigh Rd Raleigh, NC 27612<br><a href=""https://www.wakegov.com/libraries/pages/default.aspx"" target=""_blank"">Website</a><br>"
"362","Eva Perry Regional Library","Library","2100 Shepherds Vineyard Dr Apex, NC 27502","https://www.wakegov.com/libraries/pages/default.aspx","(919) 387-2100",35.7443442,-78.824,"Free",NA,"Library","<B>Eva Perry Regional Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>2100 Shepherds Vineyard Dr Apex, NC 27502<br><a href=""https://www.wakegov.com/libraries/pages/default.aspx"" target=""_blank"">Website</a><br>"
"363","Express Library Fayetteville Street","Library","336 Fayetteville St Raleigh, NC 27601","https://www.wakegov.com/libraries/pages/default.aspx","(919) 856-6690",35.77642927,-78.6394,"Free",NA,"Library","<B>Express Library Fayetteville Street</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>336 Fayetteville St Raleigh, NC 27601<br><a href=""https://www.wakegov.com/libraries/pages/default.aspx"" target=""_blank"">Website</a><br>"
"364","Fuquay-Varina Community Library","Library","271 Bramblehill Dr Fuquay-Varina, NC 27526","https://www.wakegov.com/libraries/pages/default.aspx","(919) 557-2788",35.58538975,-78.7802,"Free",NA,"Library","<B>Fuquay-Varina Community Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>271 Bramblehill Dr Fuquay-Varina, NC 27526<br><a href=""https://www.wakegov.com/libraries/pages/default.aspx"" target=""_blank"">Website</a><br>"
"365","Green Road Community Library","Library","4101 Green Rd Raleigh, NC 27604","https://www.wakegov.com/libraries/pages/default.aspx","(919) 790-3200",35.83870653,-78.5916,"Free",NA,"Library","<B>Green Road Community Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>4101 Green Rd Raleigh, NC 27604<br><a href=""https://www.wakegov.com/libraries/pages/default.aspx"" target=""_blank"">Website</a><br>"
"366","Holly Springs Community Library","Library","300 W Ballentine St Holly Springs, NC 27540","https://www.wakegov.com/libraries/pages/default.aspx","(919) 577-1660",35.6499447,-78.8363,"Free",NA,"Library","<B>Holly Springs Community Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>300 W Ballentine St Holly Springs, NC 27540<br><a href=""https://www.wakegov.com/libraries/pages/default.aspx"" target=""_blank"">Website</a><br>"
"367","Leesville Community Library","Library","5105 Country Trl Raleigh, NC 27613","https://www.wakegov.com/libraries/pages/default.aspx","(919) 571-6661",35.88621418,-78.7156,"Free",NA,"Library","<B>Leesville Community Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>5105 Country Trl Raleigh, NC 27613<br><a href=""https://www.wakegov.com/libraries/pages/default.aspx"" target=""_blank"">Website</a><br>"
"368","Middle Creek Community Library","Library","111 Middle Creek Park Ave Apex, NC 27539","https://www.wakegov.com/libraries/pages/default.aspx","(919) 890-7400",35.66897287,-78.7594,"Free",NA,"Library","<B>Middle Creek Community Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>111 Middle Creek Park Ave Apex, NC 27539<br><a href=""https://www.wakegov.com/libraries/pages/default.aspx"" target=""_blank"">Website</a><br>"
"369","Morrisville Community Library","Library","310 Town Hall Dr Morrisville, NC 27560","https://www.wakegov.com/libraries/pages/default.aspx","(919) 463-8460",35.8247281,-78.8333,"Free",NA,"Library","<B>Morrisville Community Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>310 Town Hall Dr Morrisville, NC 27560<br><a href=""https://www.wakegov.com/libraries/pages/default.aspx"" target=""_blank"">Website</a><br>"
"370","North Regional Library","Library","7009 Harps Mill Rd Raleigh, NC 27615","https://www.wakegov.com/libraries/pages/default.aspx","(919) 870-4000",35.87981066,-78.6282,"Free",NA,"Library","<B>North Regional Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>7009 Harps Mill Rd Raleigh, NC 27615<br><a href=""https://www.wakegov.com/libraries/pages/default.aspx"" target=""_blank"">Website</a><br>"
"371","Northeast Regional Library","Library","14401 Green Elm Lane Raleigh, NC 27614","https://www.wakegov.com/libraries/pages/default.aspx","(919) 570-7166",35.95394692,-78.5454,"Free",NA,"Library","<B>Northeast Regional Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>14401 Green Elm Lane Raleigh, NC 27614<br><a href=""https://www.wakegov.com/libraries/pages/default.aspx"" target=""_blank"">Website</a><br>"
"372","Olivia Raney Local History Library","Library","4016 Carya Dr Raleigh, NC 27610","https://www.wakegov.com/libraries/pages/default.aspx","(919) 250-1196",35.77006486,-78.5687,"Free",NA,"Library","<B>Olivia Raney Local History Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>4016 Carya Dr Raleigh, NC 27610<br><a href=""https://www.wakegov.com/libraries/pages/default.aspx"" target=""_blank"">Website</a><br>"
"373","Richard B. Harrison Community Library","Library","1313 New Bern Ave Raleigh, NC 27610","https://www.wakegov.com/libraries/pages/default.aspx","(919) 856-5720",35.78000353,-78.6188,"Free",NA,"Library","<B>Richard B. Harrison Community Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>1313 New Bern Ave Raleigh, NC 27610<br><a href=""https://www.wakegov.com/libraries/pages/default.aspx"" target=""_blank"">Website</a><br>"
"374","Southgate Community Library","Library","1601-14 Crosslink Rd Raleigh, NC 27610","https://www.wakegov.com/libraries/pages/default.aspx","(919) 856-6598",35.75395749,-78.6147,"Free",NA,"Library","<B>Southgate Community Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>1601-14 Crosslink Rd Raleigh, NC 27610<br><a href=""https://www.wakegov.com/libraries/pages/default.aspx"" target=""_blank"">Website</a><br>"
"375","Southeast Regional Library","Library","908 7th Ave Garner, NC 27529","https://www.wakegov.com/libraries/pages/default.aspx","(919) 662-2250",35.70568854,-78.6215,"Free",NA,"Library","<B>Southeast Regional Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>908 7th Ave Garner, NC 27529<br><a href=""https://www.wakegov.com/libraries/pages/default.aspx"" target=""_blank"">Website</a><br>"
"376","Wake Forest Community Library","Library","400 E Holding Ave Wake Forest, NC 27587","https://www.wakegov.com/libraries/pages/default.aspx","(919) 554-8498",35.9698382,-78.5098,"Free",NA,"Library","<B>Wake Forest Community Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>400 E Holding Ave Wake Forest, NC 27587<br><a href=""https://www.wakegov.com/libraries/pages/default.aspx"" target=""_blank"">Website</a><br>"
"377","Wendell Community Library","Library","207 S Hollybrook Rd Wendell, NC 27591","https://www.wakegov.com/libraries/pages/default.aspx","(919) 365-2600",35.77912373,-78.3663,"Free",NA,"Library","<B>Wendell Community Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>207 S Hollybrook Rd Wendell, NC 27591<br><a href=""https://www.wakegov.com/libraries/pages/default.aspx"" target=""_blank"">Website</a><br>"
"378","West Regional Library","Library","4000 Louis Stephens Dr Cary, NC 27519","https://www.wakegov.com/libraries/pages/default.aspx","(919) 463-8500",35.81323701,-78.8652,"Free",NA,"Library","<B>West Regional Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>4000 Louis Stephens Dr Cary, NC 27519<br><a href=""https://www.wakegov.com/libraries/pages/default.aspx"" target=""_blank"">Website</a><br>"
"379","Zebulon Community Library","Library","1000 Dogwood Dr Zebulon, NC 27597","https://www.wakegov.com/libraries/pages/default.aspx","(919) 404-3610",35.83605788,-78.3223,"Free",NA,"Library","<B>Zebulon Community Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>1000 Dogwood Dr Zebulon, NC 27597<br><a href=""https://www.wakegov.com/libraries/pages/default.aspx"" target=""_blank"">Website</a><br>"
"380","Warren County Memorial Library","Library","119 S Front St Warrenton, NC 27589","https://www.wcmlibrary.org/","(252) 257-4990",36.39790303,-78.1565,"Free",NA,"Library","<B>Warren County Memorial Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>119 S Front St Warrenton, NC 27589<br><a href=""https://www.wcmlibrary.org/"" target=""_blank"">Website</a><br>"
"381","Fremont Public Library","Library","202 N Goldsboro St Fremont, NC 27830","https://wcpl.org","(919) 705-1893",35.54539494,-77.9743,"Free",NA,"Library","<B>Fremont Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>202 N Goldsboro St Fremont, NC 27830<br><a href=""https://wcpl.org"" target=""_blank"">Website</a><br>"
"382","Pikeville Public Library","Library","107 W Main St Pikeville, NC 27863","https://wcpl.org","(919) 705-1892",35.49700462,-77.9838,"Free",NA,"Library","<B>Pikeville Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>107 W Main St Pikeville, NC 27863<br><a href=""https://wcpl.org"" target=""_blank"">Website</a><br>"
"383","Steele Memorial Library","Library","119 W Main St Mount Olive, NC 28365","https://wcpl.org","(919) 299-8105",35.19565601,-78.0675,"Free",NA,"Library","<B>Steele Memorial Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>119 W Main St Mount Olive, NC 28365<br><a href=""https://wcpl.org"" target=""_blank"">Website</a><br>"
"384","Wayne County Public Library (Main)","Library","1001 E Ash St Goldsboro, NC 27530","https://wcpl.org","(919) 735-1824",35.38146762,-77.9807,"Free",NA,"Library","<B>Wayne County Public Library (Main)</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>1001 E Ash St Goldsboro, NC 27530<br><a href=""https://wcpl.org"" target=""_blank"">Website</a><br>"
"385","Black Creek Branch Library","Library","103 Central Ave Black Creek, NC 27813","https://www.wilsoncountypubliclibrary.org","(252) 237-3715",35.63514971,-77.9348,"Free",NA,"Library","<B>Black Creek Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>103 Central Ave Black Creek, NC 27813<br><a href=""https://www.wilsoncountypubliclibrary.org"" target=""_blank"">Website</a><br>"
"386","Crocker Branch Library","Library","114 S Main St Stantonsburg, NC 27883","https://www.wilsoncountypubliclibrary.org","(252) 238-3758",35.60686097,-77.8234,"Free",NA,"Library","<B>Crocker Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>114 S Main St Stantonsburg, NC 27883<br><a href=""https://www.wilsoncountypubliclibrary.org"" target=""_blank"">Website</a><br>"
"387","East Branch Library","Library","1006-C Ward Blvd Wilson, NC 27893","https://www.wilsoncountypubliclibrary.org","(252) 237-2627",35.7054644,-77.9179,"Free",NA,"Library","<B>East Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>1006-C Ward Blvd Wilson, NC 27893<br><a href=""https://www.wilsoncountypubliclibrary.org"" target=""_blank"">Website</a><br>"
"388","Elm City Branch Library","Library","114 N Railroad St Elm City, NC 27822","https://www.wilsoncountypubliclibrary.org","(252) 236-4269",35.8060565,-77.8617,"Free",NA,"Library","<B>Elm City Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>114 N Railroad St Elm City, NC 27822<br><a href=""https://www.wilsoncountypubliclibrary.org"" target=""_blank"">Website</a><br>"
"389","Lucama Branch Library","Library","103 E Spring St Lucama, NC 27851","https://www.wilsoncountypubliclibrary.org","(252) 239-0046",35.64434503,-78.0091,"Free",NA,"Library","<B>Lucama Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>103 E Spring St Lucama, NC 27851<br><a href=""https://www.wilsoncountypubliclibrary.org"" target=""_blank"">Website</a><br>"
"390","Wilson County Public Library (Main)","Library","249 Nash St W Wilson, NC 27893","https://www.wilsoncountypubliclibrary.org","(252) 237-5355",35.80753027,-77.8634,"Free",NA,"Library","<B>Wilson County Public Library (Main)</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>249 Nash St W Wilson, NC 27893<br><a href=""https://www.wilsoncountypubliclibrary.org"" target=""_blank"">Website</a><br>"
"391","Wilson County Public Library Bookmobile","Library","249 W Nash St Wilson, NC 27893","https://www.wilsoncountypubliclibrary.org","(252) 237-5355",35.80753027,-77.8634,"Free",NA,"Library","<B>Wilson County Public Library Bookmobile</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>249 W Nash St Wilson, NC 27893<br><a href=""https://www.wilsoncountypubliclibrary.org"" target=""_blank"">Website</a><br>"
"392","South Branch Library Library","Library","1550 S Campus Dr Creedmoor, NC 27522","https://www.granville.lib.nc.us/","(919) 528-1752",36.142286,-78.7222,"Free",NA,"Library","<B>South Branch Library Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>1550 S Campus Dr Creedmoor, NC 27522<br><a href=""https://www.granville.lib.nc.us/"" target=""_blank"">Website</a><br>"
"393","Camden County Public Library Library","Library","104 Investor's Way Unit C-F Camden, NC 27921","https://www.youseemore.com/earl/default.asp","(252) 331-2543",36.329995,-76.1725,"Free",NA,"Library","<B>Camden County Public Library Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>104 Investor's Way Unit C-F Camden, NC 27921<br><a href=""https://www.youseemore.com/earl/default.asp"" target=""_blank"">Website</a><br>"
"394","Enka Branch Library Library","Library","1404 Sandhill Rd Enka, NC 28728","https://www.buncombecounty.org/governing/depts/library/","(828) 250-4758",35.538931,-82.6521,"Free",NA,"Library","<B>Enka Branch Library Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>1404 Sandhill Rd Enka, NC 28728<br><a href=""https://www.buncombecounty.org/governing/depts/library/"" target=""_blank"">Website</a><br>"
"395","Nantahala Community Library","Library","128 Nantahala School Rd Topton, NC 28781","https://www.fontanalib.org/","(828) 321-3020",35.2547684,-83.6331,"Free",NA,"Library","<B>Nantahala Community Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>128 Nantahala School Rd Topton, NC 28781<br><a href=""https://www.fontanalib.org/"" target=""_blank"">Website</a><br>"
"396","Enfield Library","Library","103 S Railroad St Enfield, NC 27823","https://halifaxnc.libguides.com/hcl","(252) 445-5203",36.180766,-77.6658,"Free",NA,"Library","<B>Enfield Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>103 S Railroad St Enfield, NC 27823<br><a href=""https://halifaxnc.libguides.com/hcl"" target=""_blank"">Website</a><br>"
"397","Mebane Public Library","Library","101 S First St Mebane, NC 27302","https://www.alamancelibraries.org/","(919) 563-6431",36.0966207,-79.2715,"Free",NA,"Library","<B>Mebane Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>101 S First St Mebane, NC 27302<br><a href=""https://www.alamancelibraries.org/"" target=""_blank"">Website</a><br>"
"398","Hampstead Branch Library","Library","75 Library Dr Hampstead, NC 28443","https://penderpubliclibrary.org/home","(910) 270-4603",34.393417,-77.6801,"Free",NA,"Library","<B>Hampstead Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>75 Library Dr Hampstead, NC 28443<br><a href=""https://penderpubliclibrary.org/home"" target=""_blank"">Website</a><br>"
"399","Pleasure Island Library","Library","1401 North Lake Blvd, Ste 72 Carolina Beach, NC 28428","https://www.nhcgov.com/2628/Library","(910) 798-6380",34.050874,-77.901,"Free",NA,"Library","<B>Pleasure Island Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>1401 North Lake Blvd, Ste 72 Carolina Beach, NC 28428<br><a href=""https://www.nhcgov.com/2628/Library"" target=""_blank"">Website</a><br>"
"400","Public Library Of Johnston County & Smithfield (Main)","Library","305 Market St Smithfield, NC 27577","https://www.pljcs.org/","(919) 934-8146",35.511298,-78.3457,"Free",NA,"Library","<B>Public Library Of Johnston County & Smithfield (Main)</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>305 Market St Smithfield, NC 27577<br><a href=""https://www.pljcs.org/"" target=""_blank"">Website</a><br>"
"401","Public Library Of Johnston County & Smithfield Bookmobile","Library","305 Market St Smithfield, NC 27577","https://www.pljcs.org/","(919) 934-8146",35.511298,-78.3457,"Free",NA,"Library","<B>Public Library Of Johnston County & Smithfield Bookmobile</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>305 Market St Smithfield, NC 27577<br><a href=""https://www.pljcs.org/"" target=""_blank"">Website</a><br>"
"402","Gates County Library","Library","14 Cypress Creek Dr Gatesville, NC 27938","https://gatescountync.gov/index.asp?SEC=9590E116-3F9E-415D-ADB4-9DB10E6E7ED4&DE=A8BC9E69-BCE0-4F2A-920C-CAC8E2E9BE86","(252) 357-0110",36.446421,-76.711,"Free",NA,"Library","<B>Gates County Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>14 Cypress Creek Dr Gatesville, NC 27938<br><a href=""https://gatescountync.gov/index.asp?SEC=9590E116-3F9E-415D-ADB4-9DB10E6E7ED4&DE=A8BC9E69-BCE0-4F2A-920C-CAC8E2E9BE86"" target=""_blank"">Website</a><br>"
"403","Avery County Library","Library","150 Library Pl Newland, NC 28657","https://www.amyregionallibrary.org/","(828) 733-9393",36.088529,-81.9268,"Free",NA,"Library","<B>Avery County Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>150 Library Pl Newland, NC 28657<br><a href=""https://www.amyregionallibrary.org/"" target=""_blank"">Website</a><br>"
"404","Rube Mccray Memorial Library","Library","301 Fleming Dr Lake Waccamaw, NC 28450","https://ccplnc.weebly.com","(910) 646-4616",34.3189802,-78.5229,"Free",NA,"Library","<B>Rube Mccray Memorial Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>301 Fleming Dr Lake Waccamaw, NC 28450<br><a href=""https://ccplnc.weebly.com"" target=""_blank"">Website</a><br>"
"405","Youngsville Branch Library","Library","218 US 1A Hwy S Youngsville, NC 27596","https://www.franklincountync.gov/county_services/library/index.php","(919) 556-1612",36.020049,-78.4858,"Free",NA,"Library","<B>Youngsville Branch Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>218 US 1A Hwy S Youngsville, NC 27596<br><a href=""https://www.franklincountync.gov/county_services/library/index.php"" target=""_blank"">Website</a><br>"
"406","Walnut Cove Public Library","Library","106 W Fifth St Walnut Cove, NC 27052","https://www.nwrlibrary.org/","(336) 591-7496",36.298775,-80.1426,"Free",NA,"Library","<B>Walnut Cove Public Library</B><br><B>Library</B><br><B>Charge: </B>Free<br><B>Address: </B>106 W Fifth St Walnut Cove, NC 27052<br><a href=""https://www.nwrlibrary.org/"" target=""_blank"">Website</a><br>"
